id,lang,arabic,translation,category,reference,grade
10603,en,,,,,
10603,ar,,,,,
10604,es,عن عُقبة بن عامر الجُهَنِي رضي الله عنه قال: ثلاث ساعات كان رسول الله صلى الله عليه وسلم يَنهَانا أن نُصَلِّي فيهن، أو أن نَقْبُر فيهن مَوْتَانَا: «حِين تَطلع الشَّمس بَازِغَة حتى ترتفع، وحِين يقوم قَائم الظَّهِيرة حتى تَميل الشَّمس، وحين تَضيَّف الشمس للغُروب حتى تَغرب».,"Narró Uqbata Ibn Amir Al-Yuhaní, Al-lah esté complacido con él: “Hay tres momentos en los que el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- prohibía orar (el rezo voluntario) o enterrar a los difuntos: (a) a partir de cuando el sol empieza a salir hasta que se eleva totalmente, (b) cuando el sol está en el cenit hasta que lo traspase, y (c) cuando el sol se está poniendo hasta que se oculta”.",hay tres momentos en los que el mensajero de al-lah -la paz y las bendiciones...,Registrado por Muslim,Sahih
10604,en,,,,,
10604,ar,,,,,
10607,es,عن جُبير بن مُطعم رضي الله عنه مرفوعًا: «لا تَمْنَعُوا أحدًا يطوف بهذا البيت، ويصلي أي سَاعة شاء من لَيل أو نَهار».,"Narró Yubair Ibn Mut’im, que Al-lah esté complacido de él, que el Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, dijo: “¡Oh descendientes de ‘Abdul Manaf! No impidan a nadie que circunvale alrededor de esta Casa (Ka’abah), ni impidan que ore a cualquier hora de la noche o del día si así lo desea”.",¡oh descendientes de ‘abdul manaf! no impidan a nadie que circunvale alrededo...,Registrado por Ibn Mayah - Registrado por Al-Tirmidhi - Registrado por An-nsaa'i - Registrado por Abu-Dawud - Registrado por Ahmad - Registrado por Ad-darimi,Sahih
10607,en,,,,,
10607,ar,,,,,
10609,es,عن جابر بن عبد الله رضي الله عنهما قال: قال رسول الله صلى الله عليه وسلم : الفجر فَجْرَانِ: فأما الفَجْر الذي يكون كَذَنَبِ السِّرْحَانِ فلا تَحِلُّ الصلاة فيه ولا يٌحْرِّم الطعام، وأما الذي يذهب مُسْتَطِيلًا فِي الأُفُق فإنه يُحِلُّ الصلاة، ويُحْرِّم الطعام.,"Narró Yabir Ibn Abdullah -Alah se complazca de ambos-: el mensajero de Alah -la paz y las bendiciones sean con él- dijo: ""El alba es de dos clases, el alba que tiene la forma de la cola del lobo, no es permitido rezar en él (la oración obligatiria del Fayr) pero si es permitido comer, mientras que el que se extiende ampliamente en el horizonte es permitido rezar en él y no se permite comer"".","el alba es de dos clases, el alba que tiene la forma de la cola del lobo, no ...",Registrado por Al-Hakim,Sahih
10609,en,,,,,
10609,ar,,,,,
10612,es,عن يسار مَولى ابن عمر قال: رَآني ابن عمر وأنا أصلِّي، بعد طلوع الفَجر، فقال: يا يَسار، إن رسول الله صلى الله عليه وسلم خرج علينا ونحن نُصلِّي هذه الصلاة، فقال: «لِيُبَلِّغْ شِاهِدُكُم غَائِبَكم، لا تُصلُّوا بعد الفجر إلا سَجْدَتَيْن».,"Narró Yasar el esclavo liberto de Ibn Omar: me vio Ibn Omar mientras yo rezaba después del despuntar del alba y me dijo: ¡Yasar! el Mensajero de Alah -la paz y las bendiciones sean con él- nos vio rezando esa oración y nos dijo: ""Los que están presentes informen a los ausentes, no hay rezo voluntario despues de despuntar el alba excepto los dos rakaat antes de la oració obligatoria del alba (Fayr)r"".","los que están presentes informen a los ausentes, no hay rezo voluntario despu...",Registrado por Al-Tirmidhi - Registrado por Abu-Dawud - Registrado por Ahmad,Sahih
10612,en,,,,,
10612,ar,,,,,
10615,es,عن عبد الله بن زيد رضي الله عنه قال: لَمَّا أَمَرَ رسول الله صلى الله عليه وسلم بِالنَّاقُوسِ يُعْمَلُ لِيُضْرَبَ بِهِ لِلنَّاسِ لِجَمْعِ الصلاة طاف بي وأنا نائم رجل يحمل ناقوساً في يده، فقلت: يا عبد الله أَتَبِيعُ الناقوس؟ قال: وما تصنع به؟ فقلت: ندعو به إلى الصلاة، قال: أَفَلَا أَدُلُّكَ عَلَى مَا هُوَ خَيْرٌ مِنْ ذَلِكَ؟ فقلت له: بلى، قال: فقال: تقول: الله أكبر، الله أكبر، الله أكبر، الله أكبر، أشهد أن لا إله إلا الله، أشهد أن لا إله إلا الله، أشهد أن محمدا رسول الله، أشهد أن محمدا رسول الله، حيَّ على الصلاة، حيَّ على الصلاة، حيَّ على الفلاح، حيَّ على الفلاح، الله أكبر، الله أكبر، لا إله إلا الله، قال: ثُمَّ اسْتَأْخَرَ عَنِّي غَيْرَ بعيد، ثم قال: وتقول إِذَا أَقَمْتَ الصَّلَاةَ: الله أكبر الله أكبر، أشهد أن لا إله إلا الله، أشهد أن محمدًا رسول الله، حيَّ على الصلاة، حيَّ على الفلاح، قَدْ قَامَتِ الصَّلَاةُ، قد قامتِ الصلاة، الله أكبر الله أكبر، لا إله إلا الله، فلما أصبحت، أتيتُ رسول الله صلى الله عليه وسلم ، فأخبرته، بما رأيتُ فقال: «إِنَّهَا لَرُؤْيَا حَقٌّ إِنْ شَاءَ اللَّهُ، فَقُمْ مَعَ بِلَالٍ فَأَلْقِ عَلَيْهِ مَا رَأَيْتَ، فَلْيُؤَذِّنْ بِهِ، فإنه أَنْدَى صوتا منك» فقمتُ مع بلال، فَجَعَلْتُ أُلْقِيهِ عَلَيْهِ، وَيُؤَذِّنُ بِهِ، قَالَ: فَسَمِعَ ذَلِكَ عُمَرُ بنُ الخَطَّاب، وهو في بيته فخرج يَجُرُّ رِدَاءَهُ، ويقول: وَالَّذِي بَعَثَكَ بِالحَقِّ يَا رَسُولَ اللَّهِ، لقد رأيتُ مثل ما رأى، فقال رسول الله صلى الله عليه وسلم : «فَلِلَّهِ الحَمْدُ».,"Narró Abdullâh Ibn Zayd: ""Cuando el Mensajero de Allah -la paz y las bendiciones de Al-lah sean con él- ordenó el uso del ""Naqus""(cierto tipo de timbre) para reúnir a la gente para la oración, ví a un hombre en mi sueño dando vueltas a mi alrededor, el cual portaba un Naqus en su mano. Le dije: Oh siervo de Allah, ¿Acaso vendes ese Naqus? Dijo: Y que harías con él. Le respondí: Llamaríamos a la gente a la oración. Dijo: ¿Acaso no prefieres que te muestre algo que sería mejor que eso? Contesté: Por supuesto. Continuó diciendo: Y entonces me dijo: dí Allahu Akbar (Al-lah es el más grande), Allahu Akbar, Allahu Akbar, Allah Akbar. Ashhadu an la ilaha ila Allah, ashhadu an la ilaha ila Allah (testifico que no hay otra divinidad merece la adoración excepta Al-lah), ashhadu anna Mohammad rasulullah, ashhadu anna Mohammad rasulullah (testifico que Mohammad es el Mensajero de Al-lah), hayya ala salat (vengan a la oración), hayya ala salat (vengan a la oración), Hayya alal falah (vengan al éxsito), Hayya alal falah, Allahu Akbar, Allahu Akbar, la ilaha ila Allah (no hay dios excepto Al-lah). Dijo: Y se retrasó un poco con respecto a mí, y dijo: Y si te dispones a hacer la oración dí: Allahu Akbar, Allahu Akbar. Ashhadu an la ilaha ila Allah, ashhadu anna Mohammad rasulullah, hay ala aloración, hay ala al falah, qad qaamti aslat, qad qaamati asalat, Allahu Akbar, Allahu Akbar, la ilaha ila Allah.Y cuando amaneció fui a donde el Mensajero de Allah -la paz y las bendiciones de Al-lah sean con él- y le informé de lo que había visto, entonces dijo: ""Ciertamente es una visión verídica, in sha Allah, así que ve donde Bilal y cuéntale lo que has visto. Y que haga el adan así, pues el tiene una voz mejor que la tuya"". Así pues, fuí donde él, le dije e hizo el adán con lo que le había dicho. Y cuando 'Umar Ibn Al Jattab, que estaba en su casa lo oyó, salió apresurado arrastrando su ropa, diciendo: ""Por aquél que te ha enviado con la verdad, oh Mensajero de Allah, ciertamente he visto lo mismo que él ha visto. Entonces dijo el Mensajero de Allah -la paz y las bendiciones de Al-lah sean con él-: ""Las gracias y alabanzas a Allah"".","ciertamente es una visión verídica, in sha allah, así que ve donde bilal y cu...",Registrado por Abu-Dawud - Registrado por Ahmad - Registrado por Ad-darimi,Sahih
10615,en,,,,,
10615,ar,,,,,
10616,es,عن أنس رضي الله عنه قال: من السنة إذا قال المؤذن في أذان الفجر: حيَّ على الفلاح، قال: الصلاة خير من النوم.,"Narró Anas -Al-lah este complacido con él-: Es parte de la Sunnah que quien hace el llamado a la oración del fayr diga: ""vengan al éxito"" decir: ""la oración es mejor que dormir"".","es parte de la sunnah que quien hace el llamado a la oración del fayr diga: ""...",Registrado por Ibn Juzaimah - Registrado por Al-Baihaqui - Registrado por Ad-Daraqutni,Sahih
10616,en,,,,,
10616,ar,,,,,
10618,es,عن أبي جحيفة رضي الله عنه قال: رأيت بلالًا يؤذِّن ويدور ويتبع فاه هاهنا، وهاهنا، وإصبعاه في أُذنيه، ورسول الله صلى الله عليه وسلم في قُبَّةٍ له حمراء -أُراه قال: من أَدَمٍ- فخرج بلال بين يديه بِالعَنَزَةِ فركزها بِالبَطْحَاءِ، «فصلى إليها رسول الله صلى الله عليه وسلم، يمر بين يديه الكلب والحمار، وعليه حُلَّةٌ حمراء»، كأني أنظر إلى بَرِيقِ ساقيه. وفي رواية: رأيت بلالًا خرج إلى الأبطح فأذَّن فلما بلغ حي على الصلاة، حي على الفلاح، لوى عنقه يمينا وشمالا، ولم يستدِر.,"Narró Abu Yuhaifa -Al-lah esté complacido con él-: “Vi a Bilal llamando a la oración moviendo su rostro hacia aquí y allá (de derecha a izquierda) y con los dedos en las orejas. El Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- se encontraba bajo un tienda rojiza. Creo que dijo: “era de piel”. Luego, Bilal salió con una lanza en la mano y la clavó en la arena (para que proteja la oración que no pueda ser interrumpida por los que pasan por delante). “Hacia esta lanza dirigió el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- la oración. Delante de él pasaban perros, burros, mientras él llevaba puesto una tela rojiza”. Es como si estuviera viendo ahora el brillo de sus pantorrillas. En otro relato: “Vi a Bilal salir hacia Al-Abtah para llamar a la oración. Cuando llegó a pronunciar la frase ‘¡Vengan a la oración! ¡Vengan al éxito!’, comenzó a girar la cabeza hacia la izquierda y hacia la derecha, pero no se dio la vuelta”.",vi a bilal salir hacia al-abtah para llamar a la oración. cuando llegó a pron...,Registrado por Al-Tirmidhi - Registrado por Abu-Dawud,Sahih
10618,en,,,,,
10618,ar,,,,,
10620,es,عن جابر بن عبد الله رضي الله عنهما قال: شهدتُ مع رسول الله صلى الله عليه وسلم الصلاة يوم العيد، فبدأ بالصلاة قبل الخُطبة، بغير أذان ولا إقامة، ثم قام مُتَوَكِّئاً على بلال، فأمر بتقوى الله، وحث على طاعته، وَوَعَظَ الناس وذَكَّرَهُم، ثم مَضَى حتى أتى النساء، فَوَعَظَهُن وذَكَّرَهُن، فقال: «تَصَدَّقْنَ، فإن أكثركُنَّ حَطَبُ جهنم»، فقامت امرأة من سِطَةِ النساء سَفْعَاءُ الْخَدَّيْنِ، فقالت: لم؟ يا رسول الله قال: «لأَنَّكُنَّ تُكْثِرْنَ الشَّكَاةَ، وَتَكْفُرْنَ الْعَشِيرَ»، قال: فجعلن يتصدقن من حُلِيِّهِنَّ، يُلْقِينَ في ثوب بلال من أَقْرِطَتِهِنَّ وَخَوَاتِمِهِنَّ.,"Yabir Ibn Abdallah -Al-lah esté satisfecho de ellos- dijo: presencié junto al Mensajero, la paz y las bendiciones de Al-lah sean con él, la rezo del Eid (la festividad), y empezó por el rezo antes de la jutba, sin adhan (llamada a la oración) ni iqamah (disposición a la oración). Se levantó apoyándose en Bilal. Ordenó tener temor en Al-lah e insó en acatar Su mandato (de Al-lah). Advirtió a la gente y les recordó la palabra de Al-lah. Siguió hasta que llegaron las mujeres. Les recordó a ellas también diciendo: “Den limosna, ya que ustedes son en mayoría leña del Infierno”. Se levantó una mujer de entre todas con el rostro desencajado y preguntó: ¿Por qué, Mensajero de Al-lah?. “Porque usteds se quejan mucho y descreen al cónyuge”. Dijo: empezaron todas a donar sus joyas depositándolas en la túnica de Bilal, desde argollas a anillos y sortijas.",presencié con el mensajero de al-lah -la paz y las bendiciones sean con él- l...,Registrado por Al-Bujari y Muslim,Sahih
10620,en,,,,,
10620,ar,,,,,
10623,es,عن ابن عمر رضي الله عنهما ، قال: «جمع رسول الله صلى الله عليه وسلم بين المغرب والعشاء بجمع: صلى المغرب ثلاثاً، والعشاء ركعتين، بإقامة واحدة».,"Narró Abdullah Ibn Omar -Al-lah esté complacido con ambos-: “El Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- juntó la oración del Maghrib (atardecer) y el Isha (la oración de la noche), rezando las tres postraciones del Maghrib y dos postraciones el Isha con una disposición a la oración (iqama)”.",el mensajero de al-lah -la paz y las bendiciones de al-lah sean con él- juntó...,Registrado por Muslim,Sahih
10623,en,,,,,
10623,ar,,,,,
10626,es,عن عثمان بن أبي العاص رضي الله عنه قال: يا رسول الله، اجعلني إمام قومي، قال: «أنت إمامهم، وَاقْتَدِ بأضعفهم، وَاتَّخِذْ مُؤَذِّناً لا يأخذ على أذانه أجرا».,"Dijo 'Uzman Ibn Abû Al-‘Aas, que Al-lah esté complacido de él: ‘¡Oh Mensajero de Al-lah! hazme imam de mi pueblo (en las oraciones). Le dijo: “Tú eres su imam, pero debes seguir al más débil entre ellos y fijar un Muadhin (muecín) que no cobre por realizar la llamada de la oración”.","tú eres su imam (la persona que dirige la oración), pero debes seguir al más ...",Registrado por An-nsaa'i - Registrado por Abu-Dawud - Registrado por Ahmad,Sahih
10626,en,,,,,
10626,ar,,,,,
10632,es,عن جابر بن سمرة رضي الله عنه قال: «كان مُؤَذِّنُ رسول الله -صلى الله عليه وسلَّم- يُمْهِلُ فلا يُقِيم، حتَّى إذا رأى رسول الله صلى الله عليه وسلم قد خرج أقام الصَّلاة حِين يَرَاه».,"Yabir Ibn Samurata -Al-lah esté complacido con él- dijo: ""El almuédano del Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- esperaba para llamar a la disposición para realizar la oración (iqama) hasta que saliera el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- y lo viera.”.",el almuédano del mensajero de al-lah -la paz y las bendiciones de al-lah sean...,Registrado por Muslim,Sahih
10632,en,,,,,
10632,ar,,,,,
10633,es,عن علي رضي الله عنه مرفوعاً: «المؤذن أملك بالأذان، والإمام أملك بالإقامة».,"Narró Ali -Alah este complacido con él- que el Mensajero de Alah -la paz y las bendiciones sean con él- dijo: ""El Muaddhin tiene más derecho a decir el adhan y el imam tiene más derecho a decir el Iqama"".",el muaddhin tiene más derecho a decir el adhan y el imam tiene más derecho a ...,Registrado por Ibn Abi Shaibah - Registrado por Al-Baihaqui - Registrado por Abdurrazáq,Sahih
10633,en,,,,,
10633,ar,,,,,
10635,es,عن جابر رضي الله عنه مرفوعًا: «من قال حين يَسْمَع النِّدَاء: اللَّهُم ربِّ هذه الدَّعْوَة التَّامة، والصَّلاة القَائمة، آتِ محمدا الوَسِيلَة والفَضِيلة، وابْعَثْه مَقَامًا محمودًا الَّذي وعَدْتَه، حلَّت له شَفَاعَتِي يوم القيامة».,"Narró Yabir -Al-lah esté complacido con él- que el profeta -la paz y las bendiciones de Al-lah sean con él- dijo: Quien dice cuando escucha el llamado a la oración (el Adhan): Allahumma rabbu hadhihi ad dawah at tamma, wa salat al qaima, ati Mohammad al wasila wal fadila waba'zhu maqamam mahmudan al´ladhi wa'adtahu, (¡Alah! ¡Señor del llamado perfecto y la oración establecida! Concédele a Mouhammad el derecho a interceder y la superioridad, Dale el mejor lugar que le has prometido, se le permitirá mi intercesión para él en el día del juicio).",quien dice cuando escucha el llamado a la oración (el adhan): allahumma rabbu...,Registrado por Al-Bujari,Sahih
10635,en,,,,,
10635,ar,,,,,
10637,es,عن عائشة رضي الله عنها عن النبي صلى الله عليه وسلم أنه قال: «لا يَقْبَل الله صلاة حَائض إلا بِخِمَار».,"Narró ‘Aisha, que Al-lah esté complacido de ella, que el Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, dijo: “Al-lah no acepta la oración de una mujer que ha alcanzado la pubertad a menos que vista un Jimar (Tela que cubre su cabella y su cuello)”.",la oración de una mujer que ha alcanzado la pubertad no se acepta a menos que...,Registrado por Ibn Mayah - Registrado por Al-Tirmidhi - Registrado por Abu-Dawud - Registrado por Ahmad,Sahih
10637,en,,,,,
10637,ar,,,,,
10638,es,"عن سعيد بن الحارث قال: سَأَلنَا جابر بن عبد الله عن الصلاة في الثوب الواحد؟ فقال: خَرَجْت مع النبي صلى الله عليه وسلم في بعض أَسْفَارِهِ، فَجِئْت لَيْلَةً لِبَعْض أَمْرِي، فَوَجَدْتُهُ يُصَلِّي، وعليَّ ثوب واحد، فَاشْتَمَلْتُ به وَصَلَّيْتُ إلى جَانِبِه، فلما انْصَرف قال: «ما السُّرَى يا جابر»؟ فأخْبَرتُه بحاجتي، فلما فَرَغْتُ قال: «ما هذا الِاشْتِمَال الذي رَأيْتُ»؟ قلت: كان ثوب -يعني ضاق-، قال: «فإن كان واسعا فَالتَحِفْ به، وإن كان ضَيِّقًا فَاتَّزِرْ به». 
ولمسلم: «إذا كان واسِعًا فخَالف بين طَرَفَيْه، وإذا كان ضَيِّقًا فَاشْدُدْه عَلَى حَقْوِكَ».","Narró Sa'id Ibn Al Hariz: ""Preguntamos a Yâbir Ibn 'Abdullah sobre hacer la oración con una sola prenda de ropa.Entonces dijo:""Salí con el Profeta -la paz y las bendiciones de Al-lah sean con él- en uno de sus viajes. Fui una noche para uno de mis asuntos y le encontré haiendo la oración,y solo llevaba una prenda de vestir,así que envolví todo mi cuerpo con la prenda que llevaba e hice la oración a su lado.Y cuando terminó dijo:“¿Qué es lo que te preocupa,oh Yabir?"".Y le informé de lo que necesitaba.Cuando acabé me preguntó:""Qué esto que has hecho con tu prenda de vestir?"".Le dije:""La prenda era apretada"".Dijo:""Si la prenda de vestir es amplia,te cubres con ella,y si fuera apretada deberías usarla como un izar (prenda que se pone de la mitad del cuerpo para abajo).Y en Muslim:""Si fuera amplia,te deberías envolver en ella entre los dos extremos y si fuera apretada te la deberías ceñir a la cintura"".","si fuera amplia,te deberías envolver en ella entre los dos extremos y si fuer...",Registrado por Al-Bujari y Muslim,Sahih
10638,en,,,,,
10638,ar,,,,,
10639,es,عن أبي هريرة رضي الله عنه عن النبي صلى الله عليه وسلم أنه قال: «لا يصلِّي أحَدُكُم في الثَّوب الواحد ليس على عَاتِقَيْه شيء».,Narró Abu Huraira -Al-lah esté complacido con él- que el profeta -la paz y las bendiciones de Al-lah sean con él- dijo: “Ninguno de ustedes realiza la oración con una sola prenda de ropa que no cubra sus hombros”.,ninguno de ustedes realiza la oración con una sola prenda de ropa que no cubr...,Registrado por Al-Bujari y Muslim,Sahih
10639,en,,,,,
10639,ar,,,,,
10641,es,عن عامر بن رَبِيعة رضي الله عنه قال: كنَّا مع النبي صلى الله عليه وسلم في سَفَر في لَيلة مُظْلِمَةٍ، فلم نَدْرِ أين القِبْلَة، فصلى كُلُّ رَجُلٍ مِنَّا على حِيَالِه، فلمَّا أَصْبَحْنَا ذَكرنا ذلك للنبي صلى الله عليه وسلم ، فنزل: ﴿فأينما تولوا فثم وجه الله﴾ [البقرة: 115].,"Narró Amir Ibn Rabia, Al-lah esté complacido con él: “Estábamos con el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- en un viaje y durante una noche oscura, no supimos cuál era la orientación de la Quibla, entonces cada uno de nosotros rezó en la dirección que le pareció. Al día siguiente, le contamos lo sucedido al Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él-. Entonces descendió la aleya: “Y allí donde se vuelvan hallarán la faz de Al-lah” [Corán, 2:115].",estábamos con el mensajero de al-lah -la paz y las bendiciones de al-lah sean...,Registrado por Ibn Mayah - Registrado por Al-Tirmidhi,Hasan
10641,en,,,,,
10641,ar,,,,,
10642,es,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «ما بَيْن المَشْرِق والمَغْرِب قِبْلة».,Narró Abu Huraira -Alah este complacido con él-: el Mensajero de Alah -la paz y las bendiciones sean con él- dijo: Lo que hay entre el oriente y el occidente es Quiblah (orientación para realizar las oraciones).,lo que hay entre el oriente y el occidente es quiblah (orientación para reali...,Registrado por Ibn Mayah - Registrado por Al-Tirmidhi - Registrado por Malik,Sahih
10642,en,,,,,
10642,ar,,,,,
10643,es,عن جابر رضي الله عنه قال: «كان رسول الله صلى الله عليه وسلم يُصلِّي على راحِلَته، حيث تَوَجَّهَت فإذا أراد الفَرِيضة نَزل فاسْتَقبل القِبْلة».,"Narró Yabir, Al-lah esté complacido con él: “El Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- rezaba (las oraciones voluntarias) montado sobre su montura en la dirección que le llevaba, mientras que en las oraciones obligatorias bajaba y rezaba en dirección a la quibla”.",el mensajero de al-lah -la paz y las bendiciones de al-lah sean con él- rezab...,Registrado por Al-Bujari,Sahih
10643,en,,,,,
10643,ar,,,,,
10644,es,عن أنس رضي الله عنه : أن رسول الله صلى الله عليه وسلم كان إذا سافر فَأراد أن يَتَطَوَّع استقْبَل بِنَاقَتِه القِبْلَة، فكبَّر، ثم صلَّى حيث كان وجَّهَه رِكَابُهُ.,"Narró Anas -Alah este complacido con él-: el Mensajero de Alah -la paz y las bendiciones sean con él- cuando viajaba y quería hacer una oración voluntaria, dirigía su camella hacia la quiblah y decía: Alah Akbar y continúa su oración en dirección de su viaje.",el mensajero de alah -la paz y las bendiciones sean con él- cuando viajaba y ...,Registrado por Abu-Dawud,Sahih
10644,en,,,,,
10644,ar,,,,,
10645,es,عن أبي سعيد الخدري رضي الله عنه مرفوعًا: «الأرض كُلُّها مسجد إلا المَقْبَرة والحَمَّام».,"Narró Abû Sa’id Al-Judri, que Al-lah esté complacido de él, que el Mensajero, que la paz y las bendiciones de Al-lah sean con él, dijo: “La Tierra entera es una mezquita excepto el cementerio o el baño”.",la tierra entera es una mezquita excepto el cementerio o el baño.,Registrado por Ibn Mayah - Registrado por Al-Tirmidhi - Registrado por Abu-Dawud - Registrado por Ahmad - Registrado por Ad-darimi,Sahih
10645,en,,,,,
10645,ar,,,,,
10647,es,عن أبي مَرْثَدٍ الغَنَوِيّ رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: «لَا تَجْلِسُوا عَلَى الْقُبُورِ، وَلَا تُصَلُّوا إِلَيْهَا».,Abu Marzad Al-Ganawi —que Al-lah esté complacido de él— narró que el Mensajero de Al-lah —la paz y las bendiciones de Al-lah sean con él— dijo: «No se sienten sobre las tumbas ni oren en dirección a ellas».,no se sienten sobre las tumbas ni oren en dirección a ellas,Registrado por Muslim,Sahih
10647,en,,,,,
10647,ar,,,,,
10648,es,عن أبي سعيد الخُدْري رضي الله عنه قال: بَينما رسول الله صلى الله عليه وسلم يصلِّي بأصحابه إذ خَلع نَعْلَيه فوضَعَهُما عن يساره، فلمَّا رأى ذلك القوم أَلْقَوْا نِعَالَهُمْ، فلمَّا قَضى رسول الله صلى الله عليه وسلم صلاته، قال: «ما حَمَلَكُمْ على إِلقَاءِ نِعَالِكُم»، قالوا: رأيْنَاك أَلقَيْت نَعْلَيْك فَأَلْقَيْنَا نِعَالَنَا، فقال رسول الله صلى الله عليه وسلم : إن جبريل صلى الله عليه وسلم أتَانِي فأخْبَرنِي أن فيهما قَذَرًا -أو قال: أَذًى-، وقال: إذا جاء أحدكم إلى المسجد فلينظر: فإن رَأى في نَعْلَيه قَذَرا أو أَذًى فَلْيَمْسَحْه وليُصَلِّ فيهما.,"Narró Abu Said Al Judri -Al-lah esté complacido con él-: En cierta ocasión el profeta -la paz y las bendiciones de Al-lah sean con él- estaba rezando con sus compañeros, se quitó sus sandalias y las puso a su izquierda, cuando las personas vieron eso hicieron lo mismo con sus sandalias, al terminar la oración el profeta -la paz y las bendiciones de Al-lah sean con él- dijo: “¿Por qué se han quitado sus sandalias?” dijeron: como vimos que te quitaste tus sandalias nos quitamos las nuestras, el profeta -la paz y las bendiciones de Al-lah sean con él- dijo: “En verdad que Yibril (el ángel Gabriel) -la paz sea con él- ha venido a mí y me informó que había una impureza -o dijo suciedad- en ella” luego dijo: Si alguno de ustedes viene a la mezquita que observe sus sandalias, si ve en ellas alguna suciedad o impureza que las limpie y rece con ellas.","si alguno de ustedes viene a la mezquita que observe sus sandalias, si ve en ...",Registrado por Abu-Dawud - Registrado por Ahmad - Registrado por Ad-darimi,Sahih
10648,en,,,,,
10648,ar,,,,,
10649,es,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «إذا وَطِئَ الأَذَى بِخُفَّيْه، فَطَهُورُهُمَا التُّرَاب».,"Narró Abu Huraira -Alah este complacido con él- que el Mensajero de Alah -la paz y las bendiciones sean con él- dijo: ""Si alguien pisa alguna con impureza debe purificar su calzado con tierra"".",si alguien pisa alguna impureza debe purificar su calzado con tierra.,Registrado por Abu-Dawud,Sahih
10649,en,,,,,
10649,ar,,,,,
